DISTCODE地区代码,County Name,County Name,City Name,City Name,Province Name,Province Name,C1997,C1998,C1999,C2000,C2001,C2002,C2003,C2004,C2005,C2006,C2007,C2008,C2009,C2010,C2011,C2012,C2013,C2014,C2015,C2016,C2017
654201,塔城市,Tahcheng City,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.49337196,0.415953853,0.41903798,0.424834629,0.423113106,0.442620469,0.516540777,0.56770972,0.701719999,0.783876228,0.899669433,1.00695367,1.082219686,1.325002153,1.880310619,1.870398456,2.231839361,2.75578144,2.723322196,3.085262788,3.503914182
654202,乌苏市,Wusu City,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.049426424,0.936447345,1.039545373,1.074390527,1.054287838,1.150139749,1.33396682,1.464695701,1.847059368,2.047894286,2.171479359,2.427238021,2.651114565,3.154470461,4.300014824,4.22055759,4.931431331,5.216348173,4.96423279,5.226291497,5.981935518
654221,额敏县,Emin County,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.337452042,0.291663755,0.301744144,0.335967582,0.338145531,0.389491047,0.532554278,0.63763325,0.801252728,0.911046386,1.01381891,1.153981035,1.248171807,1.50783777,2.154718897,2.157453035,2.586505535,2.614806431,2.414537025,2.473876078,2.850500867
654223,沙湾县,Shawan County,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.270500199,1.169135311,1.305135416,1.38324298,1.374731791,1.424205255,1.650444179,1.836503961,2.32418904,2.628078731,2.910976621,3.320245482,3.581505714,4.111577102,5.526142964,5.3441865,6.204347028,6.388794828,6.17897736,6.21829023,7.036426323
654224,托里县,Toli County,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.273533862,0.236638058,0.250778822,0.287773227,0.310276893,0.326540165,0.378951086,0.425319986,0.545433651,0.617974838,0.680937921,0.764542301,0.882331729,1.09612399,1.651018375,1.695332582,2.006899041,2.017656912,1.870177607,1.896524828,2.107243599
654225,裕民县,Yumin County,塔城地区,Tacheng Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.068748552,0.090209073,0.118029798,0.13037548,0.128268359,0.132168792,0.148862353,0.163655734,0.202202593,0.222351769,0.24974322,0.290379047,0.312484314,0.363669384,0.488566662,0.493391762,0.591931991,0.608448989,0.575600606,0.585996792,0.656028608
654301,阿勒泰市,Altay City,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.533587617,0.448289488,0.481778683,0.554374368,0.565724282,0.590690673,0.676465088,0.758063529,0.960961405,1.096078182,1.171516743,1.341992279,1.486114979,1.826576747,2.554481215,2.495824633,2.897416196,3.023379483,2.834119719,2.964205629,3.332056136
654321,布尔津县,Burqin County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.088968714,0.07385753,0.083071635,0.086359826,0.08514913,0.103639789,0.1327435,0.155565408,0.254963495,0.355323771,0.390450596,0.462768633,0.510999145,0.611676334,0.814944041,0.784455483,0.914551874,0.93079948,0.863778537,0.876773609,0.984458629
654322,富蕴县,Fuyun County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.260952428,0.215417797,0.218120538,0.222585488,0.224492322,0.250119851,0.304361881,0.370768075,0.54643183,0.653726744,0.748734792,0.907893982,1.052795551,1.282073596,1.742107075,1.699609,1.964684214,1.975495681,1.825687754,1.852186705,2.056996067
654323,福海县,Fuhai County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.341945412,0.281467006,0.304044023,0.351939507,0.382898752,0.398564205,0.48061575,0.536041873,0.68774549,0.801281761,0.917649626,1.086716015,1.194423721,1.422203083,1.951411203,1.859172858,2.177299037,2.192706135,2.040332084,2.090237235,2.323671618
654324,哈巴河县,Habahe County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.147045514,0.136232236,0.143972434,0.179962735,0.184368745,0.206437738,0.24905209,0.279694121,0.349933119,0.39233013,0.466330306,0.616044662,0.691663334,0.823649987,1.14075033,1.107592341,1.278462171,1.299899142,1.217459553,1.255571429,1.425254895
654325,青河县,Qinghe County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.054594438,0.045288262,0.057312988,0.100845991,0.101125939,0.105323468,0.127581252,0.142620887,0.182239008,0.203064556,0.242815073,0.294422299,0.354266586,0.495569044,0.789245034,0.815192239,0.940743555,0.941208105,0.870414446,0.882761864,0.980489029
654326,吉木乃县,Jeminay County,阿勒泰地区,Altay Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.051898417,0.05759785,0.06945635,0.077352404,0.076071397,0.105604081,0.124842101,0.141811854,0.176535127,0.194753806,0.208174335,0.246270837,0.333865852,0.474660835,0.730993954,0.807173955,0.956766701,0.999166799,0.950324107,0.973315861,1.098139419
659001,石河子市,Shihezi City,石河子市,Shihezi City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.988878271,0.842471905,0.928323218,1.002145425,1.033227499,1.082886132,1.252529736,1.396968117,1.736831861,1.942677052,2.217172141,2.58143297,2.850021718,3.295934515,4.507034596,4.475271755,5.164075086,5.52904513,5.224151744,5.419790682,6.031469326
659002,阿拉尔市,Alar City,阿拉尔市,Alar City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.380026717,0.316099207,0.328422742,0.333553221,0.33887175,0.351140584,0.464075489,0.517202972,0.664502174,0.767725147,0.86766799,0.978467118,1.047303046,1.197773476,1.638739961,1.606596902,1.872859262,1.926499383,1.790959915,1.838020603,2.187019216
659003,图木舒克市,Tumxuk City,图木舒克市,Tumxuk City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.117838613,0.11978883,0.12483744,0.128703999,0.131536342,0.140493649,0.187315827,0.224102025,0.338525356,0.41867364,0.464845703,0.530033653,0.592209757,0.780499002,1.181012107,1.378343075,1.638366682,1.72803689,1.664991061,1.892520026,2.566499049
659004,五家渠市,Wujiaqu City,五家渠市,Wujiaqu City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.350707482,0.30562687,0.327042814,0.33039598,0.340687296,0.363300487,0.41635104,0.457103409,0.577517983,0.693242009,0.745270719,0.832542457,0.9196023,1.137273125,1.70384411,2.124043517,2.65891783,3.004295319,2.925956377,3.450701757,3.928102223
530102,五华区,Wuhua District,昆明市,Kunming City,云南省,Yunnan Province,1.760469817,1.695858684,1.8123551,1.875249138,1.743130199,1.839384954,2.084354227,2.246264133,2.520389151,2.751947116,2.798192357,2.905975926,3.166435489,3.39508603,3.636001633,3.673943714,3.787953817,3.913185746,3.692283673,3.770127655,4.105829591
530103,盘龙区,Panlong District,昆明市,Kunming City,云南省,Yunnan Province,1.4173906,1.445443809,1.515717135,1.563041476,1.452166238,1.527332789,1.738419519,1.884570417,2.217558265,2.422885463,2.457760677,2.556559556,2.785088337,2.961996511,3.162324066,3.199344526,3.31056934,3.459772743,3.144969248,3.211904723,3.472717608
530111,官渡区,Guandu District,昆明市,Kunming City,云南省,Yunnan Province,2.525912624,2.366947147,2.417446506,2.523559366,2.347878825,2.495305822,2.816829974,3.077840489,3.533591993,4.012052452,4.147188819,4.341802194,4.901309562,5.372384134,5.951758626,6.293951732,6.585686657,6.717366469,6.114501389,6.255440421,6.708846275
530112,西山区,Xishan District,昆明市,Kunming City,云南省,Yunnan Province,2.767008463,2.516581737,2.516279492,2.635736638,2.473525369,2.64841423,2.993467515,3.241131846,3.665044704,4.103435701,4.255806646,4.488476058,4.907812437,5.46176749,5.881233299,6.066102121,6.260935312,6.486844243,6.019997579,6.28206317,6.799161375
530113,东川区,Dongchuan District,昆明市,Kunming City,云南省,Yunnan Province,0.499053794,0.465724862,0.472758068,0.489344732,0.473662263,0.522124681,0.603004021,0.660053233,0.748979127,0.832898893,0.94388687,1.025437914,1.120584659,1.263465834,1.407085527,1.413822581,1.457862914,1.470015781,1.345052041,1.368365148,1.480846518
530121,呈贡县,Chenggong County,昆明市,Kunming City,云南省,Yunnan Province,1.047234716,0.978695054,1.030448562,1.06997658,1.022022524,1.089542776,1.231621267,1.352865534,1.529032319,1.74673138,2.224509539,2.531403283,3.019191826,3.506197937,4.060732518,4.124655443,4.265608921,4.715852387,4.551806172,4.813185921,5.35894196
530122,晋宁县,Jinning County,昆明市,Kunming City,云南省,Yunnan Province,0.864507742,0.841639716,0.839315853,0.885399181,0.833751726,0.902255902,1.016407711,1.11246437,1.274413314,1.457829181,1.607913439,1.717235425,1.912774145,2.264213738,2.69180435,3.011657347,3.147111162,3.30994479,3.104121915,3.211524249,3.579500231
530124,富民县,Fumin County,昆明市,Kunming City,云南省,Yunnan Province,0.340809316,0.349001106,0.39074476,0.427389682,0.403209977,0.449182835,0.534910327,0.585295358,0.663290039,0.72471424,0.771412436,0.81203597,0.889964852,0.984698406,1.170773052,1.232435391,1.271672143,1.337284921,1.285914388,1.32994606,1.423487888
530125,宜良县,Yiliang County,昆明市,Kunming City,云南省,Yunnan Province,1.298220835,1.226623333,1.219774199,1.271294719,1.274775076,1.35088299,1.526641883,1.645681209,1.848812695,2.01309511,2.037046256,2.119948984,2.309449502,2.469647307,2.695488509,2.709520364,2.795297205,2.802256379,2.549571435,2.620173263,2.883083303
530126,石林彝族自治县,Shilin Yi Autonomous County,昆明市,Kunming City,云南省,Yunnan Province,0.798680633,0.772453831,0.851548347,0.905430837,0.895977945,0.962554495,1.084813761,1.173446636,1.328651682,1.453731278,1.489850583,1.622579618,1.824520845,2.001742723,2.195232367,2.216808707,2.286249471,2.357363451,2.159829072,2.21176277,2.477350567
530127,嵩明县,Songming County,昆明市,Kunming City,云南省,Yunnan Province,0.811002949,0.810337857,0.881990574,0.933618238,0.902081156,0.950189115,1.074506,1.16168697,1.313397141,1.429963437,1.454945043,1.553293272,1.705146645,2.011125507,2.298388815,2.623683011,2.712756238,2.915395141,2.755475469,2.972604444,3.319320327
530181,安宁市,Anning City,昆明市,Kunming City,云南省,Yunnan Province,2.323242955,2.179282261,2.198651681,2.31537323,2.18680712,2.326775423,2.643784531,2.860622665,3.286317768,3.61455581,3.639210547,3.829722803,4.214327299,4.6800335,5.211242696,5.475478132,5.649049652,5.693893602,5.202428704,5.375008639,5.928210121
530302,麒麟区,Qilin District,曲靖市,Qujing City,云南省,Yunnan Province,1.801652294,1.708730477,1.794423377,1.888555881,1.804560347,1.956091908,2.282544359,2.598886107,3.004014597,3.33630816,3.390765232,3.54426306,3.866655748,4.200523894,4.550988799,4.59426714,4.736498372,4.827639255,4.418991745,4.521878712,4.856273096
530321,马龙县,Malong County,曲靖市,Qujing City,云南省,Yunnan Province,0.273847257,0.279230139,0.279540275,0.29231909,0.274511827,0.31399728,0.396067909,0.470386626,0.62524785,0.687013527,0.787633246,0.857871552,0.954529108,1.096551059,1.232877444,1.350822689,1.404549569,1.486194007,1.454059382,1.55626544,1.720215124
530322,陆良县,Luliang County,曲靖市,Qujing City,云南省,Yunnan Province,1.169809332,1.126135588,1.173346326,1.214347584,1.148199783,1.222366404,1.392172454,1.520692763,1.714158414,1.903681085,1.967235175,2.05215496,2.23582767,2.402733248,2.566016641,2.590345568,2.670538563,2.731796654,2.56504528,2.655514565,2.860819345
530323,师宗县,Shizong County,曲靖市,Qujing City,云南省,Yunnan Province,1.032318228,0.964214287,0.96567195,1.003299783,0.93724096,1.002985118,1.171805017,1.280795584,1.449181388,1.593059998,1.657397175,1.736635602,1.895123485,2.114089207,2.366808908,2.400820892,2.495443463,2.491793284,2.285871669,2.324061255,2.496209467
530324,罗平县,Luoping County,曲靖市,Qujing City,云南省,Yunnan Province,0.485920799,0.490737096,0.549350158,0.626561573,0.591878811,0.633413098,0.722636521,0.791593493,0.902277847,0.990463284,1.037105195,1.08086699,1.189793825,1.395071714,1.555504498,1.588384782,1.638641163,1.584554271,1.452236398,1.488352382,1.600159706
530325,富源县,Fuyuan County,曲靖市,Qujing City,云南省,Yunnan Province,1.531696294,1.429207797,1.45830782,1.656904091,1.938963673,2.162135256,2.486200729,2.745881927,3.150345193,3.490799123,3.541680361,3.688591847,4.018312075,4.284475113,4.602040715,4.659892027,4.807131789,4.86330066,4.431060539,4.511166776,4.92386509
530326,会泽县,Huize County,曲靖市,Qujing City,云南省,Yunnan Province,0.436793672,0.41774818,0.465668782,0.507373222,0.49077779,0.557414641,0.676720131,0.747410749,0.910187609,1.042711554,1.07981315,1.150153336,1.256448291,1.372108587,1.533925854,1.597834766,1.660561879,1.651416183,1.492642378,1.52159131,1.637300603
530328,沾益县,Zhanyi County,曲靖市,Qujing City,云南省,Yunnan Province,0.738204004,0.737348941,0.825554298,0.939770818,1.050548403,1.187076444,1.471510979,1.62031393,1.903051063,2.154267886,2.480551942,2.585979604,2.81713822,3.087182592,3.313374579,3.354219261,3.458060576,3.482321807,3.16092002,3.234677099,3.473173851
530381,宣威市,Xuanwei City,曲靖市,Qujing City,云南省,Yunnan Province,1.017239605,0.979865217,1.103148495,1.174284273,1.101231592,1.194995845,1.384207366,1.50002935,1.751070637,2.000186714,2.063122747,2.171753852,2.371459057,2.600759357,2.840223321,2.984357394,3.095150947,3.096822348,2.796457476,2.842764985,3.041892732
530402,红塔区,Hongta District,玉溪市,Yuxi City,云南省,Yunnan Province,1.643569951,1.617457765,1.742991302,1.911735368,1.952364202,2.145462834,2.505410648,2.832063477,3.289331011,3.883788072,3.994425749,4.155688411,4.541096752,4.898800498,5.252031598,5.274140976,5.442561922,5.536552225,5.086637135,5.201696982,5.616917025
530421,江川县,Jiangchuan County,玉溪市,Yuxi City,云南省,Yunnan Province,0.772414644,0.745393812,0.780933498,0.825304214,0.801643527,0.925597293,1.070133011,1.153287209,1.302285809,1.419308888,1.434412372,1.495732308,1.630131341,1.743716185,1.862079146,1.866896806,1.924692973,2.013671741,1.858701029,1.946748136,2.233186411
530422,澄江县,Chengjiang County,玉溪市,Yuxi City,云南省,Yunnan Province,0.822514586,0.793224223,0.792748975,0.830598294,0.828975299,0.961165127,1.101837185,1.18806222,1.332418235,1.453321487,1.530094617,1.5982761,1.742538175,1.887174002,2.037866154,2.075583949,2.173669005,2.426462269,2.24820663,2.34551835,2.514460898
530423,通海县,Tonghai County,玉溪市,Yuxi City,云南省,Yunnan Province,0.625843939,0.599708522,0.656106464,0.678930044,0.638448966,0.777351674,0.92113901,0.992683775,1.118666335,1.242279456,1.2724096,1.32582087,1.445263903,1.554579029,1.681292208,1.702572087,1.755281022,1.83406071,1.727811571,1.791172444,1.997861752
530424,华宁县,Huaning County,玉溪市,Yuxi City,云南省,Yunnan Province,0.299302568,0.300878154,0.346957994,0.3640038,0.34788304,0.371378199,0.419182283,0.453755099,0.509426336,0.555265928,0.563621809,0.595649383,0.649358488,0.704696402,0.771041817,0.785398656,0.811337111,0.868294879,0.776703256,0.798987466,0.863389664
530425,易门县,Yimen County,玉溪市,Yuxi City,云南省,Yunnan Province,0.335620973,0.322818709,0.310121509,0.319218742,0.296138423,0.312607912,0.358428964,0.386389014,0.465922645,0.583541463,0.671828984,0.702243761,0.76501676,0.820993531,0.89077698,0.888823479,0.916340046,0.925672612,0.839141974,0.848107975,0.921010393
530426,峨山彝族自治县,Eshan Yi Autonomous County,玉溪市,Yuxi City,云南省,Yunnan Province,0.317137499,0.362165439,0.377261217,0.390474202,0.396178016,0.423896329,0.489150115,0.531872877,0.716021785,0.783519155,0.7911238,0.835699921,0.914582878,0.978772438,1.04603796,1.05787319,1.099824556,1.139961639,1.042955922,1.079085386,1.168005646
530428,元江,Yuanjiang City,玉溪市,Yuxi City,云南省,Yunnan Province,0.414905347,0.435154354,0.467892872,0.556450778,0.611913265,0.672037542,0.76948998,0.833088313,0.936365154,1.048038828,1.107121602,1.212404452,1.374661263,1.561739574,1.751028072,1.833821862,1.891947213,2.012986992,1.850089185,1.934038109,2.07721561
530502,隆阳区,Longyang District,保山市,Baoshan City,云南省,Yunnan Province,1.165918074,1.158022529,1.331534706,1.484631852,1.42974357,1.56303956,1.769967515,1.919849413,2.344302784,2.723056897,2.86471821,3.050731091,3.324594692,3.591136816,3.963628617,4.02123062,4.242876327,4.381124421,4.142642222,4.404681076,4.925788245
530521,施甸县,Shidian County,保山市,Baoshan City,云南省,Yunnan Province,0.248391947,0.233740053,0.2578554,0.270570435,0.301047528,0.350398735,0.414653115,0.447875266,0.516017804,0.579033769,0.595447449,0.64404323,0.726464003,0.825931838,0.976828404,1.024535747,1.096577043,1.132912215,1.036095525,1.070460001,1.159300815
530522,腾冲县,Tengchong County,保山市,Baoshan City,云南省,Yunnan Province,0.448467445,0.52803604,0.658330553,0.759915166,0.767279795,0.876135775,1.048736598,1.178318497,1.432796881,1.65411876,1.74999952,1.881177578,2.129923711,2.477301683,2.94469554,3.022944828,3.195282612,3.264721718,2.964599795,3.039501025,3.368779227
530523,龙陵县,Longling County,保山市,Baoshan City,云南省,Yunnan Province,0.225044401,0.230375835,0.296359953,0.341539729,0.335411261,0.370266705,0.422149668,0.464002807,0.582685798,0.694389753,0.739586797,0.796260002,0.877423594,1.009389941,1.213140879,1.225347904,1.27816717,1.315189285,1.230350086,1.259044741,1.399956728
530524,昌宁县,Changning County,保山市,Baoshan City,云南省,Yunnan Province,0.432091735,0.405607739,0.405896372,0.439837925,0.475917798,0.545327135,0.634708195,0.689956383,0.786268005,0.874492614,0.900152281,1.008169625,1.098289088,1.204206151,1.352349453,1.399385106,1.505763738,1.552143266,1.439551117,1.495459893,1.631830173
530602,昭阳区,Zhaoyang District,昭通市,Zhaotong City,云南省,Yunnan Province,0.605090565,0.6067295,0.738258777,0.804270975,0.758921049,0.814864624,0.944878096,1.025610839,1.215466755,1.39205783,1.702158397,1.797394397,1.958294268,2.118780598,2.412334586,2.638907985,2.782848403,2.802542046,2.609535907,2.688355296,2.933853723
